0.008807,0.018454,0.030456,0.043730,0.057857,0.084471,0.113446,0.152378
0.019124,0.037364,0.064242,0.097299,0.143949,0.185410,0.304914,0.358497
0.036607,0.061460,0.106351,0.175146,0.251343,0.375220,0.452922,0.593802
0.046899,0.096914,0.150210,0.280790,0.408491,0.578999,0.801785,1.030623
0.052719,0.161217,0.230863,0.444608,0.621420,0.771268,1.200992,1.694328
