0.429326,0.624246,0.777215,0.931273,1.040328,1.179318,1.325859,1.488345,1.572342,1.735533
0.456692,0.637121,0.779899,0.925145,1.107757,1.242878,1.403004,1.560397,1.723145,1.872272
0.486754,0.653616,0.853588,1.023762,1.143084,1.308254,1.440757,1.576551,1.738580,1.847194
0.505856,0.679594,0.846243,1.003913,1.160235,1.318172,1.459411,1.638425,1.748672,1.890477
0.520689,0.708408,0.865210,1.020569,1.184589,1.351644,1.502226,1.649274,1.796593,1.950235
