0.562121,0.059156,0.045784,0.004710,0.018915,0.020481,0.017549,0.010414,0.015479,0.011990
6.234147,0.544602,0.216755,0.100178,0.098224,0.051132,0.024170,0.043975,0.024559,0.022013
17.515344,1.050728,0.363922,0.290944,0.147438,0.152703,0.065960,0.087081,0.096981,0.069544
66.762817,5.636481,1.120444,0.502473,0.270786,0.373058,0.167367,0.116981,0.143705,0.152853
86.323524,9.856704,2.125645,0.870795,0.641418,0.327437,0.264061,0.323505,0.274480,0.204319
