0.000547,0.000558,0.000711,0.000707,0.000750,0.000890,0.000926,0.000971
0.000559,0.000630,0.000726,0.000782,0.000840,0.000990,0.000981,0.001106
0.000605,0.000626,0.000736,0.000846,0.000965,0.000977,0.001019,0.001089
0.000638,0.000653,0.000771,0.000780,0.000992,0.001061,0.001055,0.001102
0.000639,0.000661,0.000753,0.000759,0.000906,0.000976,0.001018,0.001135
