0.432620,0.620549,0.808125,0.894140,1.040979,1.190979,1.314391,1.520096,1.563217,1.772813
0.460888,0.681088,0.842299,1.016971,1.187721,1.350289,1.398397,1.496274,1.672015,1.749734
0.498181,0.676524,0.840111,1.043318,1.164330,1.317020,1.462272,1.536412,1.658097,1.871115
0.547551,0.725094,0.870192,1.062301,1.199372,1.337718,1.511210,1.698056,1.829812,1.984659
0.548617,0.743479,0.898724,1.044116,1.218675,1.390213,1.576931,1.756177,1.914645,2.044416
