0.003563,0.004775,0.005611,0.006673,0.007734,0.008739,0.009784,0.010747,0.011495,0.012576
0.003286,0.004787,0.006093,0.007204,0.008165,0.009259,0.010184,0.011109,0.012249,0.013301
0.003764,0.005054,0.006356,0.007429,0.008741,0.010065,0.010878,0.011650,0.012527,0.013804
0.003931,0.005434,0.006560,0.007779,0.009175,0.010420,0.011395,0.012214,0.012957,0.014708
0.004289,0.005873,0.007234,0.007968,0.008953,0.010229,0.011428,0.012355,0.013291,0.014291
