0.178543,0.100179,0.093244,0.058581,0.052512,0.026953,0.020267,0.022925
3.860719,1.939893,1.504567,1.157394,0.662864,0.687598,0.490333,0.474240
7.950979,5.799862,3.288701,2.671931,2.242216,1.745211,1.058691,1.306301
15.771768,10.100760,6.369872,3.728491,3.354817,2.987557,2.403386,2.203050
27.608654,13.568007,9.318271,8.031951,5.594631,4.677380,3.767065,2.938896
