0.000601,0.000656,0.000761,0.000775,0.000752,0.000887,0.000922,0.000945
0.000562,0.000583,0.000722,0.000756,0.000810,0.000966,0.000960,0.001023
0.000654,0.000648,0.000769,0.000906,0.000886,0.000968,0.001032,0.001102
0.000559,0.000727,0.000692,0.000769,0.000923,0.000884,0.000976,0.001063
0.000561,0.000737,0.000769,0.000749,0.000958,0.000928,0.001123,0.001098
