0.000000,0.000000,0.093721,0.000000,0.050684,0.056657,0.045188,0.000000
0.672948,0.432900,0.296150,0.000000,0.116144,0.049432,0.046577,0.037893
2.652520,0.695652,0.893582,0.819672,0.290192,0.245700,0.187617,0.076864
13.539967,1.214575,0.527241,0.702323,0.533491,0.348432,0.155199,0.496806
7.752957,19.604317,3.101425,2.564103,2.471679,1.068999,0.870456,0.655611
