1.397171,0.350028,0.344841,0.145531,0.142600,0.087681,0.043722,0.067734
5.929147,2.839881,2.513089,1.426059,1.564954,0.836078,0.882962,0.687938
11.985704,10.063612,5.620182,3.733348,2.744176,3.003536,2.578454,1.929307
17.855550,12.183902,13.442166,12.421437,8.113386,6.451951,5.032688,3.809148
40.006604,19.703116,14.060548,18.395309,14.121375,9.979874,12.316207,10.530566
