0.014899,0.044085,0.074138,0.079436,0.175227,0.382123,0.635419,1.092592
0.228681,0.540312,0.855837,1.774697,2.205625,5.007646,6.826242,3.908104
0.360599,1.234667,2.387878,2.481829,4.722079,14.957123,23.940832,26.606952
1.124581,2.458329,6.584421,13.599441,28.502869,30.743904,48.097941,107.603940
3.412364,5.227022,12.200701,21.344662,44.802162,80.705962,75.831103,165.033273
